,geg_lat,geg_lon,district_name,province_name,param_name,param_formula,date1,value1,date2,value2,date3,value3
0,53.860702,20.957892,olsztyński,WARMIŃSKO-MAZURSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,30.8204,2021-03-24 20:00:00,30.8906,2021-03-24 19:00:00,53.3387
0,53.860702,20.957892,olsztyński,WARMIŃSKO-MAZURSKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,28.8461,2021-03-24 20:00:00,28.6232,2021-03-24 19:00:00,50.2322
0,52.398175,16.959519,Poznań,WIELKOPOLSKIE,tlenek węgla,CO,2021-03-24 21:00:00,880.6800000000001,2021-03-24 20:00:00,812.53,2021-03-24 19:00:00,756.54
0,52.398175,16.959519,Poznań,WIELKOPOLSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,28.3177,2021-03-24 20:00:00,33.4718,2021-03-24 19:00:00,25.5606
0,52.398175,16.959519,Poznań,WIELKOPOLSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,46.7779,2021-03-24 20:00:00,41.941,2021-03-24 19:00:00,31.8846
0,52.398175,16.959519,Poznań,WIELKOPOLSKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,38.3672,2021-03-24 20:00:00,31.6312,2021-03-24 19:00:00,23.7593
0,52.420319,16.877289,Poznań,WIELKOPOLSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,14.3155,2021-03-24 20:00:00,14.3768,2021-03-24 19:00:00,13.8655
0,52.420319,16.877289,Poznań,WIELKOPOLSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,49.0143,2021-03-24 20:00:00,43.3055,2021-03-24 19:00:00,34.568
0,52.420319,16.877289,Poznań,WIELKOPOLSKIE,benzen,C6H6,2021-03-24 21:00:00,0.57231,2021-03-24 20:00:00,0.25816,2021-03-24 19:00:00,0.1706
0,52.420319,16.877289,Poznań,WIELKOPOLSKIE,tlenek węgla,CO,[],[],[],[],[],[]
0,52.420319,16.877289,Poznań,WIELKOPOLSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,34.1255,2021-03-24 20:00:00,35.6168,2021-03-24 19:00:00,23.636
0,52.420319,16.877289,Poznań,WIELKOPOLSKIE,ozon,O3,2021-03-24 21:00:00,37.7744,2021-03-24 20:00:00,38.64,2021-03-24 19:00:00,50.7039
0,52.420319,16.877289,Poznań,WIELKOPOLSKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,39.2143,2021-03-24 20:00:00,32.7162,2021-03-24 19:00:00,27.9186
0,51.748103,18.049310,Kalisz,WIELKOPOLSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,8.76037,2021-03-24 20:00:00,7.96536,2021-03-24 19:00:00,6.44102
0,51.748103,18.049310,Kalisz,WIELKOPOLSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,41.79,2021-03-24 20:00:00,48.653,2021-03-24 19:00:00,51.0334
0,51.748103,18.049310,Kalisz,WIELKOPOLSKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,66.5606,2021-03-24 20:00:00,64.2465,2021-03-24 19:00:00,55.3592
0,51.748103,18.049310,Kalisz,WIELKOPOLSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,73.7318,2021-03-24 20:00:00,72.4123,2021-03-24 19:00:00,66.0448
0,51.748103,18.049310,Kalisz,WIELKOPOLSKIE,benzen,C6H6,2021-03-24 21:00:00,0.58633,2021-03-24 20:00:00,0.47017,2021-03-24 19:00:00,0.39833
0,51.748103,18.049310,Kalisz,WIELKOPOLSKIE,ozon,O3,2021-03-24 21:00:00,20.0706,2021-03-24 20:00:00,16.3517,2021-03-24 19:00:00,17.725
0,51.748103,18.049310,Kalisz,WIELKOPOLSKIE,tlenek węgla,CO,2021-03-24 21:00:00,561.5799999999999,2021-03-24 20:00:00,575.43,2021-03-24 19:00:00,478.29
0,52.225633,18.269036,Konin,WIELKOPOLSKIE,tlenek węgla,CO,2021-03-24 21:00:00,494.61,2021-03-24 20:00:00,572.08,2021-03-24 19:00:00,479.54999999999995
0,52.225633,18.269036,Konin,WIELKOPOLSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,53.9774,2021-03-24 20:00:00,48.104,2021-03-24 19:00:00,39.4484
0,52.225633,18.269036,Konin,WIELKOPOLSKIE,ozon,O3,2021-03-24 21:00:00,16.1505,2021-03-24 20:00:00,11.1001,2021-03-24 19:00:00,25.7525
0,52.225633,18.269036,Konin,WIELKOPOLSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,72.2199,2021-03-24 20:00:00,68.6902,2021-03-24 19:00:00,40.2577
0,53.154408,16.759572,pilski,WIELKOPOLSKIE,tlenek węgla,CO,2021-03-24 21:00:00,1417.75,2021-03-24 20:00:00,1562.25,2021-03-24 19:00:00,952.45
0,53.154408,16.759572,pilski,WIELKOPOLSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,49.571,2021-03-24 20:00:00,53.7541,2021-03-24 19:00:00,30.1727
0,53.154408,16.759572,pilski,WIELKOPOLSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,71.2788,2021-03-24 20:00:00,32.5909,2021-03-24 19:00:00,21.7411
0,52.501389,17.773464,gnieźnieński,WIELKOPOLSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,15.03,2021-03-24 20:00:00,10.439,2021-03-24 19:00:00,13.9082
0,52.501389,17.773464,gnieźnieński,WIELKOPOLSKIE,ozon,O3,2021-03-24 21:00:00,25.0293,2021-03-24 20:00:00,37.8573,2021-03-24 19:00:00,37.0444
0,52.501389,17.773464,gnieźnieński,WIELKOPOLSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,4.20548,2021-03-24 20:00:00,4.60801,2021-03-24 19:00:00,4.24025
0,52.276794,17.074114,poznański,WIELKOPOLSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,24.477,2021-03-24 20:00:00,29.3824,2021-03-24 19:00:00,23.1845
0,52.276794,17.074114,poznański,WIELKOPOLSKIE,ozon,O3,2021-03-24 21:00:00,26.1507,2021-03-24 20:00:00,24.4507,2021-03-24 19:00:00,39.4099
0,52.276794,17.074114,poznański,WIELKOPOLSKIE,benzen,C6H6,2021-03-24 21:00:00,2.05464,2021-03-24 20:00:00,0.17811,2021-03-24 19:00:00,0.28522
0,52.276794,17.074114,poznański,WIELKOPOLSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,50.0827,2021-03-24 20:00:00,40.7673,2021-03-24 19:00:00,33.8123
0,51.884922,17.791106,pleszewski,WIELKOPOLSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,66.8606,2021-03-24 20:00:00,59.902,2021-03-24 19:00:00,47.9631
0,52.449331,16.999683,poznański,WIELKOPOLSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,1.16113,2021-03-24 20:00:00,1.07973,2021-03-24 19:00:00,1.19502
0,52.449331,16.999683,poznański,WIELKOPOLSKIE,benzen,C6H6,2021-03-24 21:00:00,1.49275,2021-03-24 20:00:00,0.84522,2021-03-24 19:00:00,0.57644
0,52.449331,16.999683,poznański,WIELKOPOLSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,22.0167,2021-03-24 20:00:00,23.7285,2021-03-24 19:00:00,27.0789
0,52.449331,16.999683,poznański,WIELKOPOLSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,45.1452,2021-03-24 20:00:00,51.1908,2021-03-24 19:00:00,38.2608
0,52.449331,16.999683,poznański,WIELKOPOLSKIE,tlenek węgla,CO,2021-03-24 21:00:00,433.96000000000004,2021-03-24 20:00:00,375.06,2021-03-24 19:00:00,402.66
0,52.241136,16.864936,poznański,WIELKOPOLSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,56.296,2021-03-24 20:00:00,45.158,2021-03-24 19:00:00,41.27
0,52.612277,16.588150,szamotulski,WIELKOPOLSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,22.824,2021-03-24 20:00:00,21.0835,2021-03-24 19:00:00,15.637
0,52.612277,16.588150,szamotulski,WIELKOPOLSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,168.929,2021-03-24 20:00:00,122.787,2021-03-24 19:00:00,109.532
0,52.612277,16.588150,szamotulski,WIELKOPOLSKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,158.75,2021-03-24 20:00:00,110.101,2021-03-24 19:00:00,100.07
0,53.380975,14.663347,Szczecin,ZACHODNIOPOMORSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,51.283,2021-03-24 20:00:00,69.6977,2021-03-24 19:00:00,36.9924
0,53.380975,14.663347,Szczecin,ZACHODNIOPOMORSKIE,ozon,O3,2021-03-24 21:00:00,19.2783,2021-03-24 20:00:00,8.25222,2021-03-24 19:00:00,41.2183
0,53.380975,14.663347,Szczecin,ZACHODNIOPOMORSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,90.8738,2021-03-24 20:00:00,73.9764,2021-03-24 19:00:00,48.59
0,53.380975,14.663347,Szczecin,ZACHODNIOPOMORSKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,75.7749,2021-03-24 20:00:00,56.509,2021-03-24 19:00:00,32.2121
0,53.432169,14.553900,Szczecin,ZACHODNIOPOMORSKIE,tlenek węgla,CO,2021-03-24 21:00:00,819.12,2021-03-24 20:00:00,724.73,2021-03-24 19:00:00,426.8
0,53.432169,14.553900,Szczecin,ZACHODNIOPOMORSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,89.1491,2021-03-24 20:00:00,82.5405,2021-03-24 19:00:00,57.9883
0,53.432169,14.553900,Szczecin,ZACHODNIOPOMORSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,106.887,2021-03-24 20:00:00,113.556,2021-03-24 19:00:00,77.5809
0,53.432169,14.553900,Szczecin,ZACHODNIOPOMORSKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,68.8138,2021-03-24 20:00:00,64.9313,2021-03-24 19:00:00,46.0076
0,53.432169,14.553900,Szczecin,ZACHODNIOPOMORSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,11.6079,2021-03-24 20:00:00,11.0287,2021-03-24 19:00:00,10.6888
0,54.193986,16.172544,Koszalin,ZACHODNIOPOMORSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,76.6275,2021-03-24 20:00:00,76.4598,2021-03-24 19:00:00,68.413
0,54.193986,16.172544,Koszalin,ZACHODNIOPOMORSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,73.1443,2021-03-24 20:00:00,61.1091,2021-03-24 19:00:00,57.7055
0,54.193986,16.172544,Koszalin,ZACHODNIOPOMORSKIE,tlenek węgla,CO,2021-03-24 21:00:00,544.87,2021-03-24 20:00:00,305.97,2021-03-24 19:00:00,244.15
0,54.193986,16.172544,Koszalin,ZACHODNIOPOMORSKIE,benzen,C6H6,2021-03-24 21:00:00,1.1601,2021-03-24 20:00:00,0.8757,2021-03-24 19:00:00,0.6354
0,54.194114,16.211672,Koszalin,ZACHODNIOPOMORSKIE,ozon,O3,2021-03-24 21:00:00,17.3945,2021-03-24 20:00:00,34.8263,2021-03-24 19:00:00,53.8107
0,54.194114,16.211672,Koszalin,ZACHODNIOPOMORSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,5.17774,2021-03-24 20:00:00,6.45143,2021-03-24 19:00:00,7.17757
0,54.194114,16.211672,Koszalin,ZACHODNIOPOMORSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,47.5196,2021-03-24 20:00:00,41.6889,2021-03-24 19:00:00,28.5163
0,53.122325,14.382245,gryfiński,ZACHODNIOPOMORSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,15.5817,2021-03-24 20:00:00,15.6348,2021-03-24 19:00:00,18.967
0,53.122325,14.382245,gryfiński,ZACHODNIOPOMORSKIE,ozon,O3,2021-03-24 21:00:00,51.5541,2021-03-24 20:00:00,45.1273,2021-03-24 19:00:00,44.9135
0,53.122325,14.382245,gryfiński,ZACHODNIOPOMORSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,6.9551,2021-03-24 20:00:00,6.88056,2021-03-24 19:00:00,9.61506
0,53.698902,16.704556,szczecinecki,ZACHODNIOPOMORSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,10.552,2021-03-24 20:00:00,12.5889,2021-03-24 19:00:00,26.5753
0,53.698902,16.704556,szczecinecki,ZACHODNIOPOMORSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,37.6407,2021-03-24 20:00:00,47.5885,2021-03-24 19:00:00,48.8339
0,53.698902,16.704556,szczecinecki,ZACHODNIOPOMORSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,5.67562,2021-03-24 20:00:00,7.42518,2021-03-24 19:00:00,6.97185
0,53.698902,16.704556,szczecinecki,ZACHODNIOPOMORSKIE,tlenek węgla,CO,2021-03-24 21:00:00,426.46,2021-03-24 20:00:00,521.46,2021-03-24 19:00:00,485.98999999999995
0,53.698902,16.704556,szczecinecki,ZACHODNIOPOMORSKIE,benzen,C6H6,2021-03-24 21:00:00,1.73489,2021-03-24 20:00:00,0.86893,2021-03-24 19:00:00,1.26025
0,54.182603,15.579936,kołobrzeski,ZACHODNIOPOMORSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,24.3833,2021-03-24 20:00:00,35.6519,2021-03-24 19:00:00,33.9959
0,54.182603,15.579936,kołobrzeski,ZACHODNIOPOMORSKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,45.8623,2021-03-24 20:00:00,49.2668,2021-03-24 19:00:00,41.1042
0,54.182603,15.579936,kołobrzeski,ZACHODNIOPOMORSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,50.3949,2021-03-24 20:00:00,60.5554,2021-03-24 19:00:00,51.7231
0,53.699954,17.546811,chojnicki,POMORSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,28.958,2021-03-24 20:00:00,41.0912,2021-03-24 19:00:00,44.0293
0,53.699954,17.546811,chojnicki,POMORSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,57.9817,2021-03-24 20:00:00,83.5769,2021-03-24 19:00:00,78.6701
0,50.329111,19.231222,Dąbrowa Górnicza,ŚLĄSKIE,benzen,C6H6,2021-03-24 21:00:00,5.77309,2021-03-24 20:00:00,3.31,2021-03-24 19:00:00,1.5359
0,50.329111,19.231222,Dąbrowa Górnicza,ŚLĄSKIE,tlenek węgla,CO,2021-03-24 21:00:00,610.11,2021-03-24 20:00:00,419.73,2021-03-24 19:00:00,321.2
0,50.329111,19.231222,Dąbrowa Górnicza,ŚLĄSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,34.8024,2021-03-24 20:00:00,22.9046,2021-03-24 19:00:00,16.9172
0,50.329111,19.231222,Dąbrowa Górnicza,ŚLĄSKIE,ozon,O3,2021-03-24 21:00:00,26.2503,2021-03-24 20:00:00,43.2501,2021-03-24 19:00:00,54.8159
0,50.329111,19.231222,Dąbrowa Górnicza,ŚLĄSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,,2021-03-24 20:00:00,21.3325,2021-03-24 19:00:00,18.6055
0,50.329111,19.231222,Dąbrowa Górnicza,ŚLĄSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,9.42619,2021-03-24 20:00:00,13.3052,2021-03-24 19:00:00,6.60907
0,50.279481,18.655736,Gliwice,ŚLĄSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,,2021-03-24 20:00:00,50.744,2021-03-24 19:00:00,38.6188
0,50.279481,18.655736,Gliwice,ŚLĄSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,8.05389,2021-03-24 20:00:00,6.60197,2021-03-24 19:00:00,4.79169
0,50.279481,18.655736,Gliwice,ŚLĄSKIE,benzen,C6H6,2021-03-24 21:00:00,2.03808,2021-03-24 20:00:00,1.24992,2021-03-24 19:00:00,0.98838
0,50.246795,19.019469,Katowice,ŚLĄSKIE,tlenek węgla,CO,2021-03-24 21:00:00,968.5200000000001,2021-03-24 20:00:00,607.63,2021-03-24 19:00:00,376.94
0,50.246795,19.019469,Katowice,ŚLĄSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,85.6937,2021-03-24 20:00:00,57.3791,2021-03-24 19:00:00,28.8271
0,50.246795,19.019469,Katowice,ŚLĄSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,83.8868,2021-03-24 20:00:00,62.0372,2021-03-24 19:00:00,37.0648
0,50.246795,19.019469,Katowice,ŚLĄSKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,61.0087,2021-03-24 20:00:00,45.1787,2021-03-24 19:00:00,26.8205
0,50.264611,18.975028,Katowice,ŚLĄSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,56.9208,2021-03-24 20:00:00,53.3013,2021-03-24 19:00:00,38.5624
0,50.264611,18.975028,Katowice,ŚLĄSKIE,ozon,O3,2021-03-24 21:00:00,2.06724,2021-03-24 20:00:00,11.0528,2021-03-24 19:00:00,29.6976
0,50.264611,18.975028,Katowice,ŚLĄSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,76.9502,2021-03-24 20:00:00,74.4752,2021-03-24 19:00:00,50.0473
0,50.264611,18.975028,Katowice,ŚLĄSKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,54.4869,2021-03-24 20:00:00,50.7601,2021-03-24 19:00:00,33.8658
0,50.264611,18.975028,Katowice,ŚLĄSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,7.48322,2021-03-24 20:00:00,10.4592,2021-03-24 19:00:00,8.13766
0,50.285956,19.184399,Sosnowiec,ŚLĄSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,40.0277,2021-03-24 20:00:00,37.6138,2021-03-24 19:00:00,23.2818
0,50.285956,19.184399,Sosnowiec,ŚLĄSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,56.0776,2021-03-24 20:00:00,55.4553,2021-03-24 19:00:00,21.9901
0,50.285956,19.184399,Sosnowiec,ŚLĄSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,30.7484,2021-03-24 20:00:00,24.1715,2021-03-24 19:00:00,17.9396
0,50.099903,18.990236,Tychy,ŚLĄSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,40.1552,2021-03-24 20:00:00,42.0289,2021-03-24 19:00:00,20.7909
0,50.099903,18.990236,Tychy,ŚLĄSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,56.8896,2021-03-24 20:00:00,51.8644,2021-03-24 19:00:00,22.9731
0,50.099903,18.990236,Tychy,ŚLĄSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,10.506,2021-03-24 20:00:00,9.85381,2021-03-24 19:00:00,8.19306
0,50.3165,18.772375,Zabrze,ŚLĄSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,,2021-03-24 20:00:00,39.15,2021-03-24 19:00:00,30.2892
0,50.3165,18.772375,Zabrze,ŚLĄSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,6.89051,2021-03-24 20:00:00,7.38837,2021-03-24 19:00:00,7.60597
0,50.3165,18.772375,Zabrze,ŚLĄSKIE,tlenek węgla,CO,2021-03-24 21:00:00,333.83000000000004,2021-03-24 20:00:00,314.99,2021-03-24 19:00:00,248.70000000000002
0,50.3165,18.772375,Zabrze,ŚLĄSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,36.6851,2021-03-24 20:00:00,23.3037,2021-03-24 19:00:00,13.6217
0,50.3165,18.772375,Zabrze,ŚLĄSKIE,ozon,O3,2021-03-24 21:00:00,13.3063,2021-03-24 20:00:00,28.4592,2021-03-24 19:00:00,43.3296
0,50.111181,18.516139,Rybnik,ŚLĄSKIE,benzen,C6H6,2021-03-24 21:00:00,4.87935,2021-03-24 20:00:00,2.45816,2021-03-24 19:00:00,1.65393
0,50.111181,18.516139,Rybnik,ŚLĄSKIE,tlenek węgla,CO,2021-03-24 21:00:00,1353.21,2021-03-24 20:00:00,569.09,2021-03-24 19:00:00,547.0
0,50.111181,18.516139,Rybnik,ŚLĄSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,52.4713,2021-03-24 20:00:00,33.0985,2021-03-24 19:00:00,32.9921
0,50.111181,18.516139,Rybnik,ŚLĄSKIE,ozon,O3,2021-03-24 21:00:00,29.5128,2021-03-24 20:00:00,39.6222,2021-03-24 19:00:00,41.4811
0,50.111181,18.516139,Rybnik,ŚLĄSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,161.577,2021-03-24 20:00:00,50.9845,2021-03-24 19:00:00,43.5608
0,50.111181,18.516139,Rybnik,ŚLĄSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,36.5825,2021-03-24 20:00:00,15.128,2021-03-24 19:00:00,13.6184
0,50.029416,18.689527,Żory,ŚLĄSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,18.9356,2021-03-24 20:00:00,14.0057,2021-03-24 19:00:00,8.50169
0,50.029416,18.689527,Żory,ŚLĄSKIE,tlenek węgla,CO,2021-03-24 21:00:00,1278.21,2021-03-24 20:00:00,636.4499999999999,2021-03-24 19:00:00,414.26
0,49.813464,19.027318,Bielsko-Biała,ŚLĄSKIE,ozon,O3,2021-03-24 21:00:00,18.41,2021-03-24 20:00:00,25.8694,2021-03-24 19:00:00,34.8994
0,49.813464,19.027318,Bielsko-Biała,ŚLĄSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,,2021-03-24 20:00:00,58.0609,2021-03-24 19:00:00,32.4932
0,49.813464,19.027318,Bielsko-Biała,ŚLĄSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,19.9379,2021-03-24 20:00:00,14.1513,2021-03-24 19:00:00,9.01894
0,49.813464,19.027318,Bielsko-Biała,ŚLĄSKIE,benzen,C6H6,2021-03-24 21:00:00,,2021-03-24 20:00:00,,2021-03-24 19:00:00,
0,49.802075,19.048610,Bielsko-Biała,ŚLĄSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,44.6853,2021-03-24 20:00:00,50.0206,2021-03-24 19:00:00,52.4066
0,49.802075,19.048610,Bielsko-Biała,ŚLĄSKIE,tlenek węgla,CO,2021-03-24 21:00:00,605.4399999999999,2021-03-24 20:00:00,672.28,2021-03-24 19:00:00,600.17
0,49.802075,19.048610,Bielsko-Biała,ŚLĄSKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,,2021-03-24 20:00:00,50.7589,2021-03-24 19:00:00,37.6096
0,50.817217,19.118997,Częstochowa,ŚLĄSKIE,tlenek węgla,CO,2021-03-24 21:00:00,711.28,2021-03-24 20:00:00,740.34,2021-03-24 19:00:00,743.9
0,50.817217,19.118997,Częstochowa,ŚLĄSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,60.4378,2021-03-24 20:00:00,57.2665,2021-03-24 19:00:00,64.3951
0,50.817217,19.118997,Częstochowa,ŚLĄSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,,2021-03-24 20:00:00,53.6135,2021-03-24 19:00:00,59.2101
0,50.836389,19.130111,Częstochowa,ŚLĄSKIE,tlenek węgla,CO,2021-03-24 21:00:00,471.38,2021-03-24 20:00:00,432.47999999999996,2021-03-24 19:00:00,450.2
0,50.836389,19.130111,Częstochowa,ŚLĄSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,20.9895,2021-03-24 20:00:00,22.0331,2021-03-24 19:00:00,21.3772
0,50.836389,19.130111,Częstochowa,ŚLĄSKIE,ozon,O3,2021-03-24 21:00:00,39.1856,2021-03-24 20:00:00,40.5794,2021-03-24 19:00:00,43.3228
0,50.836389,19.130111,Częstochowa,ŚLĄSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,,2021-03-24 20:00:00,16.259,2021-03-24 19:00:00,16.2537
0,50.836389,19.130111,Częstochowa,ŚLĄSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,12.4196,2021-03-24 20:00:00,12.2105,2021-03-24 19:00:00,10.9968
0,50.836389,19.130111,Częstochowa,ŚLĄSKIE,benzen,C6H6,2021-03-24 21:00:00,1.56636,2021-03-24 20:00:00,1.51254,2021-03-24 19:00:00,1.15695
0,49.719731,18.826722,cieszyński,ŚLĄSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,20.9651,2021-03-24 20:00:00,24.8448,2021-03-24 19:00:00,26.3989
0,49.719731,18.826722,cieszyński,ŚLĄSKIE,ozon,O3,2021-03-24 21:00:00,31.8383,2021-03-24 20:00:00,32.0792,2021-03-24 19:00:00,33.4904
0,49.719731,18.826722,cieszyński,ŚLĄSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,,2021-03-24 20:00:00,43.1977,2021-03-24 19:00:00,37.7827
0,49.719731,18.826722,cieszyński,ŚLĄSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,14.1494,2021-03-24 20:00:00,14.9617,2021-03-24 19:00:00,12.8983
0,50.007629,18.455548,wodzisławski,ŚLĄSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,24.1359,2021-03-24 20:00:00,10.1746,2021-03-24 19:00:00,6.13721
0,50.007629,18.455548,wodzisławski,ŚLĄSKIE,tlenek węgla,CO,2021-03-24 21:00:00,970.89,2021-03-24 20:00:00,573.4200000000001,2021-03-24 19:00:00,419.14
0,50.007629,18.455548,wodzisławski,ŚLĄSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,36.0008,2021-03-24 20:00:00,21.9625,2021-03-24 19:00:00,17.6111
0,50.007629,18.455548,wodzisławski,ŚLĄSKIE,ozon,O3,2021-03-24 21:00:00,24.1006,2021-03-24 20:00:00,38.7422,2021-03-24 19:00:00,44.2811
0,50.007629,18.455548,wodzisławski,ŚLĄSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,,2021-03-24 20:00:00,67.3049,2021-03-24 19:00:00,46.0305
0,50.710889,19.458797,częstochowski,ŚLĄSKIE,benzen,C6H6,2021-03-24 21:00:00,3.21171,2021-03-24 20:00:00,3.15497,2021-03-24 19:00:00,1.70957
0,50.710889,19.458797,częstochowski,ŚLĄSKIE,dwutlenek azotu,NO2,2021-03-24 21:00:00,11.9282,2021-03-24 20:00:00,12.3133,2021-03-24 19:00:00,13.8174
0,50.710889,19.458797,częstochowski,ŚLĄSKIE,ozon,O3,2021-03-24 21:00:00,28.9999,2021-03-24 20:00:00,44.0295,2021-03-24 19:00:00,50.6794
0,50.710889,19.458797,częstochowski,ŚLĄSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,,2021-03-24 20:00:00,49.2168,2021-03-24 19:00:00,37.3138
0,50.710889,19.458797,częstochowski,ŚLĄSKIE,pył zawieszony PM2.5,PM2.5,2021-03-24 21:00:00,,2021-03-24 20:00:00,46.2204,2021-03-24 19:00:00,34.0146
0,50.710889,19.458797,częstochowski,ŚLĄSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,2.73212,2021-03-24 20:00:00,3.91211,2021-03-24 19:00:00,4.86799
0,49.671602,19.234446,żywiecki,ŚLĄSKIE,dwutlenek siarki,SO2,2021-03-24 21:00:00,42.0543,2021-03-24 20:00:00,44.68,2021-03-24 19:00:00,40.5135
0,49.671602,19.234446,żywiecki,ŚLĄSKIE,pył zawieszony PM10,PM10,2021-03-24 21:00:00,,2021-03-24 20:00:00,91.5863,2021-03-24 19:00:00,78.254
